"Model","Panel","Trait","CV","Repetition","Fold","PA"
"M4","genome-wide","DTF","CV0","3","4",0.487859747791289
"M4","haplotype-tagged","DTF","CV0","3","4",0.517537512319597
"M4","genome-wide","DTF","CV0","3","5",0.631101620066336
"M4","haplotype-tagged","DTF","CV0","3","5",0.605303884373743
"M4","genome-wide","DTF","CV00","3","1",0.348806702779682
"M4","haplotype-tagged","DTF","CV00","3","1",0.121687653246627
"M4","genome-wide","DTF","CV00","3","2",0.3497353135765
"M4","haplotype-tagged","DTF","CV00","3","2",0.170983445567029
"M4","genome-wide","DTF","CV00","3","3",0.591384064107698
"M4","haplotype-tagged","DTF","CV00","3","3",0.362482092488619
"M4","genome-wide","DTF","CV00","3","4",0.656778374125851
"M4","haplotype-tagged","DTF","CV00","3","4",0.319340579529947
"M4","genome-wide","DTF","CV00","3","5",0.490811806976517
"M4","haplotype-tagged","DTF","CV00","3","5",0.215805862866592
"M4","genome-wide","DTM","CV1","3","1",0.289333472039063
"M4","haplotype-tagged","DTM","CV1","3","1",0.240836645103821
"M4","genome-wide","DTM","CV1","3","2",0.370370102759833
"M4","haplotype-tagged","DTM","CV1","3","2",0.327648364655404
"M4","genome-wide","DTM","CV1","3","3",0.234728753705495
"M4","haplotype-tagged","DTM","CV1","3","3",0.0635426679676287
"M4","genome-wide","DTM","CV1","3","4",0.378235043658028
"M4","haplotype-tagged","DTM","CV1","3","4",0.18888274291852
"M4","genome-wide","DTM","CV1","3","5",0.292643217494282
"M4","haplotype-tagged","DTM","CV1","3","5",0.114105226240576
"M4","genome-wide","DTM","CV2","3","1",0.494701025468899
"M4","haplotype-tagged","DTM","CV2","3","1",0.514658267158012
"M4","genome-wide","DTM","CV2","3","2",0.527001522580285
"M4","haplotype-tagged","DTM","CV2","3","2",0.510286675587819
"M4","genome-wide","DTM","CV2","3","3",0.487147904663504
"M4","haplotype-tagged","DTM","CV2","3","3",0.465276091196065
"M4","genome-wide","DTM","CV2","3","4",0.440027243016343
"M4","haplotype-tagged","DTM","CV2","3","4",0.446580025476064
"M4","genome-wide","DTM","CV2","3","5",0.48322732620098
"M4","haplotype-tagged","DTM","CV2","3","5",0.479095114846667
"M4","genome-wide","DTM","CV0","3","1",0.529385102319495
"M4","haplotype-tagged","DTM","CV0","3","1",0.517321671823695
"M4","genome-wide","DTM","CV0","3","2",0.519702973873315
"M4","haplotype-tagged","DTM","CV0","3","2",0.50255250427681
"M4","genome-wide","DTM","CV0","3","3",0.490930706709123
"M4","haplotype-tagged","DTM","CV0","3","3",0.462714922730178
"M4","genome-wide","DTM","CV0","3","4",0.448672697923793
"M4","haplotype-tagged","DTM","CV0","3","4",0.420188457839437
"M4","genome-wide","DTM","CV0","3","5",0.405349772377815
"M4","haplotype-tagged","DTM","CV0","3","5",0.386058182884879
"M4","genome-wide","DTM","CV00","3","1",0.125015726539183
"M4","haplotype-tagged","DTM","CV00","3","1",0.162213364833899
"M4","genome-wide","DTM","CV00","3","2",0.377850448056848
"M4","haplotype-tagged","DTM","CV00","3","2",0.167629878837086
"M4","genome-wide","DTM","CV00","3","3",0.399325614793226
"M4","haplotype-tagged","DTM","CV00","3","3",0.311036911508395
"M4","genome-wide","DTM","CV00","3","4",0.343817575162093
"M4","haplotype-tagged","DTM","CV00","3","4",0.276864473855031
"M4","genome-wide","DTM","CV00","3","5",0.0977552402859567
"M4","haplotype-tagged","DTM","CV00","3","5",-0.0358675143666113
"M4","genome-wide","HSW","CV1","3","1",0.427592263406816
"M4","haplotype-tagged","HSW","CV1","3","1",0.375792166694118
"M4","genome-wide","HSW","CV1","3","2",0.666875427892169
"M4","haplotype-tagged","HSW","CV1","3","2",0.40777374964289
"M4","genome-wide","HSW","CV1","3","3",0.608951096011552
"M4","haplotype-tagged","HSW","CV1","3","3",0.554340056325145
"M4","genome-wide","HSW","CV1","3","4",0.586521677159967
"M4","haplotype-tagged","HSW","CV1","3","4",0.491728153611875
"M4","genome-wide","HSW","CV1","3","5",0.4595939708952
"M4","haplotype-tagged","HSW","CV1","3","5",0.198149071133417
"M4","genome-wide","HSW","CV2","3","1",0.722587884310579
"M4","haplotype-tagged","HSW","CV2","3","1",0.726918246686867
"M4","genome-wide","HSW","CV2","3","2",0.756341774606053
"M4","haplotype-tagged","HSW","CV2","3","2",0.761352371489219
"M4","genome-wide","HSW","CV2","3","3",0.778714644098962
"M4","haplotype-tagged","HSW","CV2","3","3",0.779769450544089
"M4","genome-wide","HSW","CV2","3","4",0.741536128042745
"M4","haplotype-tagged","HSW","CV2","3","4",0.746171389503571
"M4","genome-wide","HSW","CV2","3","5",0.739283987434715
"M4","haplotype-tagged","HSW","CV2","3","5",0.728863177672266
"M4","genome-wide","HSW","CV0","3","1",0.724001745502247
"M4","haplotype-tagged","HSW","CV0","3","1",0.721536189830564
"M4","genome-wide","HSW","CV0","3","2",0.75255393422004
"M4","haplotype-tagged","HSW","CV0","3","2",0.746640898335574
"M4","genome-wide","HSW","CV0","3","3",0.800645206734528
"M4","haplotype-tagged","HSW","CV0","3","3",0.804027843326407
"M4","genome-wide","HSW","CV0","3","4",0.746799758735909
"M4","haplotype-tagged","HSW","CV0","3","4",0.744560676178982
"M4","genome-wide","HSW","CV0","3","5",0.778779520738205
"M4","haplotype-tagged","HSW","CV0","3","5",0.782352794779391
"M4","genome-wide","HSW","CV00","3","1",0.683079479295354
"M4","haplotype-tagged","HSW","CV00","3","1",0.435443489787006
"M4","genome-wide","HSW","CV00","3","2",0.406881286670837
"M4","haplotype-tagged","HSW","CV00","3","2",0.457169619672143
"M4","genome-wide","HSW","CV00","3","3",0.628133554793054
"M4","haplotype-tagged","HSW","CV00","3","3",0.551955814289096
"M4","genome-wide","HSW","CV00","3","4",0.334995221684742
"M4","haplotype-tagged","HSW","CV00","3","4",0.228370251118189
"M4","genome-wide","HSW","CV00","3","5",0.423856087740208
"M4","haplotype-tagged","HSW","CV00","3","5",0.244212934500602
"M4","genome-wide","PH","CV1","3","1",0.49553752167079
"M4","haplotype-tagged","PH","CV1","3","1",0.391187172584502
"M4","genome-wide","PH","CV1","3","2",0.431417497348283
"M4","haplotype-tagged","PH","CV1","3","2",0.430816672157916
"M4","genome-wide","PH","CV1","3","3",0.481505647584526
"M4","haplotype-tagged","PH","CV1","3","3",0.469999774735931
"M4","genome-wide","PH","CV1","3","4",0.538198898868007
"M4","haplotype-tagged","PH","CV1","3","4",0.420273315449615
"M4","genome-wide","PH","CV1","3","5",0.265445306790413
"M4","haplotype-tagged","PH","CV1","3","5",0.170002537434262
"M4","genome-wide","PH","CV2","3","1",0.496759701710349
"M4","haplotype-tagged","PH","CV2","3","1",0.488945214046155
"M4","genome-wide","PH","CV2","3","2",0.65710932802563
"M4","haplotype-tagged","PH","CV2","3","2",0.615953643881375
"M4","genome-wide","PH","CV2","3","3",0.589989021574778
"M4","haplotype-tagged","PH","CV2","3","3",0.574266854829371
"M4","genome-wide","PH","CV2","3","4",0.551043969577211
"M4","haplotype-tagged","PH","CV2","3","4",0.541186034518549
"M4","genome-wide","PH","CV2","3","5",0.60756570233144
"M4","haplotype-tagged","PH","CV2","3","5",0.582058239591045
"M4","genome-wide","PH","CV0","3","1",0.718981412744135
"M4","haplotype-tagged","PH","CV0","3","1",0.703810402599202
"M4","genome-wide","PH","CV0","3","2",0.58658943858425
"M4","haplotype-tagged","PH","CV0","3","2",0.564651356405051
"M4","genome-wide","PH","CV0","3","3",0.644554430974273
"M4","haplotype-tagged","PH","CV0","3","3",0.639308021849261
"M4","genome-wide","PH","CV0","3","4",0.352538391990406
"M4","haplotype-tagged","PH","CV0","3","4",0.358861015777144
"M4","genome-wide","PH","CV0","3","5",0.653988991220381
"M4","haplotype-tagged","PH","CV0","3","5",0.64428598429451
"M4","genome-wide","PH","CV00","3","1",0.521784071348933
"M4","haplotype-tagged","PH","CV00","3","1",0.483893972087002
"M4","genome-wide","PH","CV00","3","2",0.304067034861326
"M4","haplotype-tagged","PH","CV00","3","2",0.28439932049171
"M4","genome-wide","PH","CV00","3","3",0.632469756094734
"M4","haplotype-tagged","PH","CV00","3","3",0.388358648369753
"M4","genome-wide","PH","CV00","3","4",0.211986714126129
"M4","haplotype-tagged","PH","CV00","3","4",0.150133231324164
"M4","genome-wide","PH","CV00","3","5",0.621724776604064
"M4","haplotype-tagged","PH","CV00","3","5",0.388676458130265
"M4","genome-wide","PPP","CV1","3","1",0.162747502099619
"M4","haplotype-tagged","PPP","CV1","3","1",0.163945701425661
"M4","genome-wide","PPP","CV1","3","2",0.161853784345607
"M4","haplotype-tagged","PPP","CV1","3","2",0.15197612657273
"M4","genome-wide","PPP","CV1","3","3",0.227338771048179
"M4","haplotype-tagged","PPP","CV1","3","3",0.145182619247691
"M4","genome-wide","PPP","CV1","3","4",0.172092141195722
"M4","haplotype-tagged","PPP","CV1","3","4",0.199924144598012
"M4","genome-wide","PPP","CV1","3","5",0.178364339349852
"M4","haplotype-tagged","PPP","CV1","3","5",0.123499865147624
"M4","genome-wide","PPP","CV2","3","1",0.100910145247765
"M4","haplotype-tagged","PPP","CV2","3","1",0.0650735377553823
"M4","genome-wide","PPP","CV2","3","2",0.180164037462834
"M4","haplotype-tagged","PPP","CV2","3","2",0.176880856675399
"M4","genome-wide","PPP","CV2","3","3",0.209298399408687
"M4","haplotype-tagged","PPP","CV2","3","3",0.213750427476537
"M4","genome-wide","PPP","CV2","3","4",0.186564362545832
"M4","haplotype-tagged","PPP","CV2","3","4",0.161659859066378
"M4","genome-wide","PPP","CV2","3","5",0.198265132183586
"M4","haplotype-tagged","PPP","CV2","3","5",0.193115081172459
"M4","genome-wide","PPP","CV0","3","1",0.237713633149779
"M4","haplotype-tagged","PPP","CV0","3","1",0.207485795920933
"M4","genome-wide","PPP","CV0","3","2",0.186922576059083
"M4","haplotype-tagged","PPP","CV0","3","2",0.196205808940629
"M4","genome-wide","PPP","CV0","3","3",0.1854597209147
"M4","haplotype-tagged","PPP","CV0","3","3",0.201897402623112
"M4","genome-wide","PPP","CV0","3","4",0.0453717940263858
"M4","haplotype-tagged","PPP","CV0","3","4",0.0484092558086207
"M4","genome-wide","PPP","CV0","3","5",0.0823916803382871
"M4","haplotype-tagged","PPP","CV0","3","5",0.0961393279422537
"M4","genome-wide","PPP","CV00","3","1",0.206085536354239
"M4","haplotype-tagged","PPP","CV00","3","1",0.170532434069362
"M4","genome-wide","PPP","CV00","3","2",0.0787972224345327
"M4","haplotype-tagged","PPP","CV00","3","2",0.120831309237092
"M4","genome-wide","PPP","CV00","3","3",0.285100853414986
"M4","haplotype-tagged","PPP","CV00","3","3",0.0877997971868662
"M4","genome-wide","PPP","CV00","3","4",0.390071965590291
"M4","haplotype-tagged","PPP","CV00","3","4",0.315703271723033
"M4","genome-wide","PPP","CV00","3","5",0.0971336762134239
"M4","haplotype-tagged","PPP","CV00","3","5",-0.0282652440607186
"M4","genome-wide","YPPlnt","CV1","3","1",0.0886517942223231
"M4","haplotype-tagged","YPPlnt","CV1","3","1",-0.0185223059810973
"M4","genome-wide","YPPlnt","CV1","3","2",0.203230347618728
"M4","haplotype-tagged","YPPlnt","CV1","3","2",0.161813943118683
"M4","genome-wide","YPPlnt","CV1","3","3",0.0754637956480819
"M4","haplotype-tagged","YPPlnt","CV1","3","3",0.0226776620874706
"M4","genome-wide","YPPlnt","CV1","3","4",0.105816363074888
"M4","haplotype-tagged","YPPlnt","CV1","3","4",0.112108708570667
"M4","genome-wide","YPPlnt","CV1","3","5",0.0788643557040603
"M4","haplotype-tagged","YPPlnt","CV1","3","5",-0.0116669827617114
"M4","genome-wide","YPPlnt","CV2","3","1",0.0484274630095697
"M4","haplotype-tagged","YPPlnt","CV2","3","1",0.109658312365496
"M4","genome-wide","YPPlnt","CV2","3","2",0.160229517749931
"M4","haplotype-tagged","YPPlnt","CV2","3","2",0.137697968836591
"M4","genome-wide","YPPlnt","CV2","3","3",0.0887477580284662
"M4","haplotype-tagged","YPPlnt","CV2","3","3",0.0717455731101799
"M4","genome-wide","YPPlnt","CV2","3","4",0.222522755065121
"M4","haplotype-tagged","YPPlnt","CV2","3","4",0.245070309091659
"M4","genome-wide","YPPlnt","CV2","3","5",0.0746529189528817
"M4","haplotype-tagged","YPPlnt","CV2","3","5",0.0819654474340441
"M4","genome-wide","YPPlnt","CV0","3","1",0.0994293764860194
"M4","haplotype-tagged","YPPlnt","CV0","3","1",0.106035758103816
"M4","genome-wide","YPPlnt","CV0","3","2",0.143410315948305
"M4","haplotype-tagged","YPPlnt","CV0","3","2",0.138090865462859
"M4","genome-wide","YPPlnt","CV0","3","3",0.170030627200033
"M4","haplotype-tagged","YPPlnt","CV0","3","3",0.167726894692934
"M4","genome-wide","YPPlnt","CV0","3","4",0.200118470322179
"M4","haplotype-tagged","YPPlnt","CV0","3","4",0.165145012365904
"M4","genome-wide","YPPlnt","CV0","3","5",0.252288475382959
"M4","haplotype-tagged","YPPlnt","CV0","3","5",0.226451247005304
"M4","genome-wide","YPPlnt","CV00","3","1",-0.00572695767733988
"M4","haplotype-tagged","YPPlnt","CV00","3","1",0.181053732081802
"M4","genome-wide","YPPlnt","CV00","3","2",-0.0518618724560389
"M4","haplotype-tagged","YPPlnt","CV00","3","2",-0.0653209933298639
"M4","genome-wide","YPPlnt","CV00","3","3",0.213820785814184
"M4","haplotype-tagged","YPPlnt","CV00","3","3",0.263100374519333
"M4","genome-wide","YPPlnt","CV00","3","4",0.117002975526459
"M4","haplotype-tagged","YPPlnt","CV00","3","4",0.141540211629009
"M4","genome-wide","YPPlnt","CV00","3","5",0.313285389069244
"M4","haplotype-tagged","YPPlnt","CV00","3","5",0.247419130376669
"M4","genome-wide","DTF","CV1","4","1",0.386396794095853
"M4","haplotype-tagged","DTF","CV1","4","1",0.338619863133375
"M4","genome-wide","DTF","CV1","4","2",0.324073268505034
"M4","haplotype-tagged","DTF","CV1","4","2",0.259995509043627
"M4","genome-wide","DTF","CV1","4","3",0.504836267778094
"M4","haplotype-tagged","DTF","CV1","4","3",0.324206863191159
"M4","genome-wide","DTF","CV1","4","4",0.4334464901829
"M4","haplotype-tagged","DTF","CV1","4","4",0.408109336730083
"M4","genome-wide","DTF","CV1","4","5",0.493982877091107
"M4","haplotype-tagged","DTF","CV1","4","5",0.406197336676793
"M4","genome-wide","DTF","CV2","4","1",0.558201616074978
"M4","haplotype-tagged","DTF","CV2","4","1",0.543428200299015
"M4","genome-wide","DTF","CV2","4","2",0.639797732966418
"M4","haplotype-tagged","DTF","CV2","4","2",0.623161338954837
"M4","genome-wide","DTF","CV2","4","3",0.567837622608406
"M4","haplotype-tagged","DTF","CV2","4","3",0.565431676832667
"M4","genome-wide","DTF","CV2","4","4",0.613731719686812
"M4","haplotype-tagged","DTF","CV2","4","4",0.62612314725209
"M4","genome-wide","DTF","CV2","4","5",0.616718074561495
"M4","haplotype-tagged","DTF","CV2","4","5",0.605742077223124
"M4","genome-wide","DTF","CV0","4","1",0.607022257614295
"M4","haplotype-tagged","DTF","CV0","4","1",0.595840229050261
"M4","genome-wide","DTF","CV0","4","2",0.505041098694677
"M4","haplotype-tagged","DTF","CV0","4","2",0.495005475298517
"M4","genome-wide","DTF","CV0","4","3",0.696356730550751
"M4","haplotype-tagged","DTF","CV0","4","3",0.688162058210082
"M4","genome-wide","DTF","CV0","4","4",0.62166217120283
"M4","haplotype-tagged","DTF","CV0","4","4",0.615506605155353
"M4","genome-wide","DTF","CV0","4","5",0.772723404880387
"M4","haplotype-tagged","DTF","CV0","4","5",0.771287875010268
"M4","genome-wide","DTF","CV00","4","1",0.468096887321281
"M4","haplotype-tagged","DTF","CV00","4","1",0.285116729028973
"M4","genome-wide","DTF","CV00","4","2",0.539329955336296
"M4","haplotype-tagged","DTF","CV00","4","2",0.508259881485236
"M4","genome-wide","DTF","CV00","4","3",0.208247377561178
"M4","haplotype-tagged","DTF","CV00","4","3",0.0889254773189938
"M4","genome-wide","DTF","CV00","4","4",0.51129208070177
"M4","haplotype-tagged","DTF","CV00","4","4",0.283229687234965
"M4","genome-wide","DTF","CV00","4","5",0.615130269985954
"M4","haplotype-tagged","DTF","CV00","4","5",0.320301909185724
"M4","genome-wide","DTM","CV1","4","1",0.436745022689921
"M4","haplotype-tagged","DTM","CV1","4","1",0.206746644657128
"M4","genome-wide","DTM","CV1","4","2",0.246025492539971
"M4","haplotype-tagged","DTM","CV1","4","2",0.172816102594472
"M4","genome-wide","DTM","CV1","4","3",0.301552700166117
"M4","haplotype-tagged","DTM","CV1","4","3",0.259812589500485
"M4","genome-wide","DTM","CV1","4","4",0.265860471141721
"M4","haplotype-tagged","DTM","CV1","4","4",0.24037622527844
"M4","genome-wide","DTM","CV1","4","5",0.474250700488805
"M4","haplotype-tagged","DTM","CV1","4","5",0.234920605587379
"M4","genome-wide","DTM","CV2","4","1",0.493372207137906
"M4","haplotype-tagged","DTM","CV2","4","1",0.482059029337177
"M4","genome-wide","DTM","CV2","4","2",0.52935393507469
"M4","haplotype-tagged","DTM","CV2","4","2",0.534525025874324
"M4","genome-wide","DTM","CV2","4","3",0.476223883739377
"M4","haplotype-tagged","DTM","CV2","4","3",0.488493819249227
"M4","genome-wide","DTM","CV2","4","4",0.469139285012474
"M4","haplotype-tagged","DTM","CV2","4","4",0.462419236171814
"M4","genome-wide","DTM","CV2","4","5",0.468084200684599
"M4","haplotype-tagged","DTM","CV2","4","5",0.438829997581956
"M4","genome-wide","DTM","CV0","4","1",0.480661843761846
"M4","haplotype-tagged","DTM","CV0","4","1",0.46901986629411
"M4","genome-wide","DTM","CV0","4","2",0.378908176984354
"M4","haplotype-tagged","DTM","CV0","4","2",0.371084093392552
"M4","genome-wide","DTM","CV0","4","3",0.470242742562501
"M4","haplotype-tagged","DTM","CV0","4","3",0.47073109569106
"M4","genome-wide","DTM","CV0","4","4",0.471586783883907
"M4","haplotype-tagged","DTM","CV0","4","4",0.445235583763628
"M4","genome-wide","DTM","CV0","4","5",0.699461732256345
"M4","haplotype-tagged","DTM","CV0","4","5",0.670481680710895
"M4","genome-wide","DTM","CV00","4","1",0.331348760551631
"M4","haplotype-tagged","DTM","CV00","4","1",0.27254618523589
"M4","genome-wide","DTM","CV00","4","2",0.323369368952129
"M4","haplotype-tagged","DTM","CV00","4","2",0.21079610887736
"M4","genome-wide","DTM","CV00","4","3",0.226698724128541
"M4","haplotype-tagged","DTM","CV00","4","3",0.0108310736453679
"M4","genome-wide","DTM","CV00","4","4",0.272421840750915
"M4","haplotype-tagged","DTM","CV00","4","4",0.106654704008005
"M4","genome-wide","DTM","CV00","4","5",0.447801788113259
"M4","haplotype-tagged","DTM","CV00","4","5",0.318113421751273
"M4","genome-wide","HSW","CV1","4","1",0.583009184994707
"M4","haplotype-tagged","HSW","CV1","4","1",0.462176896627136
"M4","genome-wide","HSW","CV1","4","2",0.456090685553424
"M4","haplotype-tagged","HSW","CV1","4","2",0.334869946260744
"M4","genome-wide","HSW","CV1","4","3",0.530345536930547
"M4","haplotype-tagged","HSW","CV1","4","3",0.229729633501089
"M4","genome-wide","HSW","CV1","4","4",0.607537737918659
"M4","haplotype-tagged","HSW","CV1","4","4",0.331766677704756
"M4","genome-wide","HSW","CV1","4","5",0.650646937730692
"M4","haplotype-tagged","HSW","CV1","4","5",0.533129381240888
"M4","genome-wide","HSW","CV2","4","1",0.747454437524263
"M4","haplotype-tagged","HSW","CV2","4","1",0.754833867493165
"M4","genome-wide","HSW","CV2","4","2",0.774228843047423
"M4","haplotype-tagged","HSW","CV2","4","2",0.78668105306397
"M4","genome-wide","HSW","CV2","4","3",0.704239259110921
"M4","haplotype-tagged","HSW","CV2","4","3",0.704091002455138
"M4","genome-wide","HSW","CV2","4","4",0.760169746782455
"M4","haplotype-tagged","HSW","CV2","4","4",0.751179273455778
"M4","genome-wide","HSW","CV2","4","5",0.765528146214163
